Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2026-02-25,1181.15,1206.5,1178.0,1205.45,6109.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,24.3,21.85
2026-02-26,1204.0,1207.2,1188.5,1202.45,1287.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.55,-25.85
2026-02-27,1207.8,1218.45,1203.5,1213.85,462.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,6.05,7.6
2026-03-02,1226.35,1232.1,1208.0,1214.8,10172.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-11.55,-17.6
2026-03-03,1208.05,1219.5,1181.15,1202.7,7298.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-5.35,6.2
2026-03-04,1207.85,1215.6,1204.05,1209.3,6497.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,1.45,6.8
2026-03-05,1209.55,1209.55,1191.25,1194.85,7770.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-14.7,-16.15
2026-03-06,1197.15,1202.0,1188.65,1197.2,6378.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,0.05,14.75
2026-03-09,1208.15,1219.1,1202.55,1214.85,976.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,6.7,6.65
2026-03-10,1199.75,1209.0,1198.6,1207.95,6583.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,8.2,1.5
2026-03-11,1206.95,1211.5,1197.0,1203.6,5491.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-3.35,-11.55
2026-03-12,1201.95,1207.7,1197.0,1202.3,4806.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,0.35,3.7
2026-03-13,1199.25,1202.1,1184.05,1187.4,6651.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-11.85,-12.2
2026-03-16,1184.05,1184.3,1170.0,1181.35,7207.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.7,9.15
2026-03-17,1181.95,1187.0,1173.0,1176.5,4719.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-5.45,-2.75
2026-03-18,1173.15,1174.25,1143.05,1153.0,9352.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-20.15,-14.7
2026-03-19,1155.4,1155.4,1049.25,1111.95,24921.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-43.45,-23.3
2026-03-20,1123.0,1134.3,1098.65,1108.0,17430.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-15.0,28.45
2026-03-23,1099.6,1130.5,1063.7,1121.2,23299.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,21.6,36.6
2026-03-24,1113.95,1124.5,1102.75,1119.35,7853.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.4,-16.2
